Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
6843354,2013-11-01,Ledere,De skal i samarbeid med NTNUs fagmiljøer jobbe fram gode modeller for nasjonalt og internasjonalt samarbeid og alliansebygging ,"['samarbeid', 'ntnus', 'fagmiljø', 'jobb', 'fram', 'god', 'modell', 'nasjonalt', 'internasjonalt', 'samarbeid', 'alliansebygging']",0
6843354,2013-11-01,Ledere,Lederen skal sammen med fagmiljøene identifisere og bygge opp sterke forskningsgrupper og bidra til å skape nye møteplasser for tverrfaglighet ,"['leder', 'samm', 'fagmiljø', 'identifiser', 'bygg', 'sterk', 'forskningsgrupp', 'bidr', 'skap', 'nye', 'møteplass', 'tverrfag']",0
6843354,2013-11-01,Ledere,Utfordrende og utviklende arbeidsoppgaver ,"['utfordr', 'utvikl', 'arbeidsoppgav']",0
9050711,2015-07-06,Ledere,Trondheim kommune ,"['trondheim', 'kommun']",0
9050711,2015-07-06,Ledere,Videreutvikle og forsterke kommunens rolle i forhold til næringslivet i kommunen ,"['videreutvikl', 'forsterk', 'kommun', 'roll', 'forhold', 'næringsliv', 'kommun']",0
9050711,2015-07-06,Ledere,og forskningsinstitusjonene ,['forskningsinstitusjon'],0
9050711,2015-07-06,Ledere,eller rekrutteringsrådgiver ,"['ell', 'rekrutteringsrådgiv']",0
9050711,2015-07-06,Ledere,A Ytterdahl tlf ,"['a', 'ytterdahl', 'tlf']",0
9050711,2015-07-06,Ledere,For nærmere informasjon om stillingen kontakt Trondheim kommune ved ,"['nærmer', 'informasjon', 'stilling', 'kontakt', 'trondheim', 'kommun']",0
9050711,2015-07-06,Ledere,Alle henvendelser i forkant av søknadsfristen vil bli behandlet konfidensielt ,"['all', 'henvend', 'forkant', 'søknadsfrist', 'behandl', 'konfidensielt']",0
9050711,2015-07-06,Ledere,I de tilfeller vi ikke finner tilstrekkelig begrunnelse for å bli unntatt offentlighet vil vi ta kontakt tilbake ,"['tilfell', 'ikk', 'finn', 'tilstrekk', 'begrunn', 'unntatt', 'offent', 'ta', 'kontakt', 'tilbak']",0
9050711,2015-07-06,Ledere,Søkere som ønsker at søknaden blir behandlet konfidensielt bes søke i god tid opplyse om dette og grunngi dette særskilt i søknaden ,"['søker', 'ønsk', 'søknad', 'behandl', 'konfidensielt', 'bes', 'søk', 'god', 'tid', 'opplys', 'dett', 'grunngi', 'dett', 'særskilt', 'søknad']",0
9050711,2015-07-06,Ledere,Vi gjør oppmerksom på at det vil bli utarbeidet en offentlig søkerliste etter at søknadsfristen er ute ,"['gjør', 'oppmerksom', 'utarbeid', 'offent', 'søkerlist', 'søknadsfrist', 'ute']",0
9050711,2015-07-06,Ledere,Gyldig politiattest framlegges ved tilsetting av alt personell som skal jobbe med barn eller personer med utviklingshemming ,"['gyld', 'politiattest', 'framlegg', 'tilsetting', 'alt', 'personell', 'jobb', 'barn', 'ell', 'person', 'utviklingshemming']",0
9050711,2015-07-06,Ledere,Etter søknadsfristens utløp blir det utarbeidet offentlig søkerliste ,"['søknadsfrist', 'utløp', 'utarbeid', 'offent', 'søkerlist']",0
9050711,2015-07-06,Ledere,Trondheim kommune ønsker mangfold og oppfordrer kvalifiserte kandidater til å søke uansett alder kjønn etnisitet og funksjonsnedsettelser ,"['trondheim', 'kommun', 'ønsk', 'mangfold', 'oppfordr', 'kvalifiser', 'kandidat', 'søk', 'uansett', 'ald', 'kjønn', 'etnisit', 'funksjonsnedsett']",0
9050711,2015-07-06,Ledere,Åremålsavtale ,['åremålsavtal'],0
9050711,2015-07-06,Ledere,Forstår premissene for ledelse i en politisk styrt organisasjon ,"['forstår', 'premiss', 'led', 'politisk', 'styrt', 'organisasjon']",0
9050711,2015-07-06,Ledere,Har gode strategiske egenskaper ,"['god', 'strategisk', 'egenskap']",0
9050711,2015-07-06,Ledere,Det tas også forbehold om mulige endringer til følge av kommunevalget ,"['tas', 'forbehold', 'mul', 'endring', 'følg', 'kommunevalg']",0
9050711,2015-07-06,Ledere,Stillingen innebærer en del representasjon ,"['stilling', 'innebær', 'del', 'representasjon']",0
9050711,2015-07-06,Ledere,Rikelig mulighet til selv å utforme innholdet i stillingen ,"['rik', 'mul', 'utform', 'innhold', 'stilling']",0
9050711,2015-07-06,Ledere,og friluftsliv og rådgiverne i i rådmannens fagstab som er dedikert til kultur næring og samfunnsområdet ,"['friluftsliv', 'rådgivern', 'rådmann', 'fagstab', 'dediker', 'kultur', 'næring', 'samfunnsområd']",0
7448270,2014-02-26,Ledere,will be responsible for sales and technical sales support to customers within geographical areas and will work closely with other members of the world ,"['will', 'be', 'responsibl', 'sal', 'and', 'technical', 'sal', 'support', 'to', 'custom', 'within', 'geographical', 'are', 'and', 'will', 'work', 'closely', 'with', 'oth', 'memb', 'of', 'the', 'world']",0
6843354,2013-11-01,Ledere,De som tilsettes vil få ansvar for satsningsområdets strategiarbeid ,"['tilsett', 'få', 'ansv', 'satsningsområd', 'strategiarbeid']",0
7448270,2014-02-26,Ledere,wide sales team and our network of sales agents and sister companies ,"['wid', 'sal', 'team', 'and', 'our', 'network', 'of', 'sal', 'agent', 'and', 'sist', 'compani']",0
7448270,2014-02-26,Ledere,in Trondheim ,"['in', 'trondheim']",0
8165378,2014-05-05,Ledere,seksjonsleder for regnskapstjenesten ,"['seksjonsled', 'regnskapstjenest']",0
8165378,2014-05-05,Ledere,Regnskapssjef ,['regnskapssjef'],0
6483319,2013-09-11,Ledere,Søknadsfrist ,['søknadsfrist'],0
6483319,2013-09-11,Ledere,For fullstendig utlysningstekst og elektronisk søknadsskjema ,"['fullstend', 'utlysningstekst', 'elektronisk', 'søknadsskjem']",0
6483319,2013-09-11,Ledere, tlf ,['tlf'],0
6483319,2013-09-11,Ledere,Kontaktperson er ,['kontaktperson'],0
6483319,2013-09-11,Ledere,Antall stillinger ,"['antall', 'stilling']",0
