Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9586986,2017-05-31,Ledere,Vi søker leder ,"['søk', 'led']",0
9602882,2017-06-29,Ledere,no om ,[],0
9602882,2017-06-29,Ledere,eller https delta ,"['ell', 'https', 'delt']",0
9602882,2017-06-29,Ledere,no ,[],0
9602882,2017-06-29,Ledere,Les mer om stillingen på finn ,"['les', 'mer', 'stilling', 'finn']",0
9602882,2017-06-29,Ledere,Noe reisevirksomhet må påregnes i forbindelse med møter kurs og forhandlinger ,"['reisevirksom', 'må', 'påregn', 'forbind', 'møt', 'kur', 'forhandling']",0
9602882,2017-06-29,Ledere,og arbeidsvilkår ,['arbeidsvilkår'],0
9602882,2017-06-29,Ledere,Stillingen rapporterer til administrasjonsdirektør ,"['stilling', 'rapporter', 'administrasjonsdirektør']",0
9602882,2017-06-29,Ledere,i regionen og Deltas hovedkontor i Oslo ,"['region', 'delt', 'hovedkontor', 'oslo']",0
9602882,2017-06-29,Ledere,Regionleder har ansvar for regionens organisasjons ,"['regionled', 'ansv', 'region', 'organisasjon']",0
9602882,2017-06-29,Ledere,Regionen har fem medarbeidere hvorav fire i Trondheim og én i Ålesund ,"['region', 'fem', 'medarbeider', 'hvorav', 'fir', 'trondheim', 'én', 'ålesund']",0
9628802,2017-09-01,Ledere,ogcul,['ogcul'],0
9628802,2017-09-01,Ledere,ogcompany ,['ogcompany'],0
9628802,2017-09-01,Ledere,id ,['id'],0
9628802,2017-09-01,Ledere,source ,['sourc'],0
9628802,2017-09-01,Ledere,oglink ,['oglink'],0
9628802,2017-09-01,Ledere,oppdragsnr ,['oppdragsnr'],0
9628802,2017-09-01,Ledere,aspx ,['aspx'],0
9628802,2017-09-01,Ledere,no wcmain CvJobRespond ,"['wcmain', 'cvjobrespond']",0
9628802,2017-09-01,Ledere,webcruiter ,['webcruit'],0
9628802,2017-09-01,Ledere, https www ,"['https', 'www']",0
9628802,2017-09-01,Ledere,A href ,"['a', 'href']",0
9628802,2017-09-01,Ledere,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9628802,2017-09-01,Ledere,Ref ,['ref'],0
9602882,2017-06-29,Ledere,stillinger ,['stilling'],0
9602882,2017-06-29,Ledere,Søknad og CV sendes ,"['søknad', 'cv', 'send']",0
9602882,2017-06-29,Ledere,innen august ,['august'],0
9618037,2017-08-11,Ledere,Er du vår nye økonomisjef ,"['nye', 'økonomisjef']",0
9618037,2017-08-11,Ledere,Cash management ,"['cash', 'management']",0
9618037,2017-08-11,Ledere,og lederrapportering ,['lederrapportering'],0
9618037,2017-08-11,Ledere,Ansvarlig for bedriftens budsjettprosess ,"['ansvar', 'bedrift', 'budsjettprosess']",0
9618037,2017-08-11,Ledere,Ledelse av bedriftens regnskaps og økonomiavdeling ,"['led', 'bedrift', 'regnskap', 'økonomiavdeling']",0
9618037,2017-08-11,Ledere,Dette blir dine viktigste arbeidsoppgaver ,"['dett', 'viktigst', 'arbeidsoppgav']",0
9618037,2017-08-11,Ledere,systemer ,['system'],0
9618037,2017-08-11,Ledere,kunnskaper spesielt på Excel og moderne ERP ,"['kunnskap', 'spesielt', 'excel', 'modern', 'erp']",0
9618037,2017-08-11,Ledere,med gode karakterer ,"['god', 'karakter']",0
9618037,2017-08-11,Ledere,Du bør ha ,['bør'],0
9618037,2017-08-11,Ledere,Du trives med å samarbeide med andre ,"['triv', 'samarbeid', 'andr']",0
9618037,2017-08-11,Ledere,Du jobber systematisk og er god til å prioritere tiden din ,"['jobb', 'systematisk', 'god', 'prioriter', 'tid']",0
9628802,2017-09-01,Ledere,Nøkkelinformasjon ,['nøkkelinformasjon'],0
9618037,2017-08-11,Ledere,Du forstår raskt nye og komplekse spørsmål og problemstillinger ,"['forstår', 'raskt', 'nye', 'kompleks', 'spørsmål', 'problemstilling']",0
9618037,2017-08-11,Ledere,Du handler på eget initiativ og får ting til å skje ,"['handl', 'eget', 'initiativ', 'får', 'ting', 'skje']",0
9618037,2017-08-11,Ledere,Du er en person som ,['person'],0
9618037,2017-08-11,Ledere,I tillegg vil du ha ansvaret for IT lønn personal samt resepsjon og kantine ,"['tillegg', 'ansvar', 'it', 'lønn', 'personal', 'samt', 'resepsjon', 'kantin']",0
9618037,2017-08-11,Ledere,Stillingen inngår i bedriftens ledergruppe hvor du skal bidra til videreutvikling av våre virksomheter ,"['stilling', 'inngår', 'bedrift', 'ledergrupp', 'bidr', 'videreutvikling', 'virksom']",0
9618037,2017-08-11,Ledere,Vi skal ha en faglig sterk og moderne økonomistyring som bidrar til bedriftens lønnsomhetsutvikling ,"['fag', 'sterk', 'modern', 'økonomistyring', 'bidr', 'bedrift', 'lønnsomhetsutvikling']",0
9618037,2017-08-11,Ledere,og økonomiavdeling og skal sørge for at vårt regnskap avlegges iht god regnskapsskikk og gjeldende regler ,"['økonomiavdeling', 'sørg', 'vårt', 'regnskap', 'avlegg', 'iht', 'god', 'regnskapsskikk', 'gjeld', 'regl']",0
9618037,2017-08-11,Ledere,Du leder bedriftens regnskaps ,"['led', 'bedrift', 'regnskap']",0
9618037,2017-08-11,Ledere,Da er du kanskje den vi trenger ,"['kanskj', 'treng']",0
9618037,2017-08-11,Ledere,til videreutviklingen av ,['videreutvikling'],0
9618037,2017-08-11,Ledere,Er du en faglig dyktig og handlingsorientert økonomisjef som kan bidra ,"['fag', 'dykt', 'handlingsorienter', 'økonomisjef', 'bidr']",0
9618037,2017-08-11,Ledere,Vi søker etter en faglig sterk og resultatorientert økonomisjef ,"['søk', 'fag', 'sterk', 'resultatorienter', 'økonomisjef']",0
9618037,2017-08-11,Ledere,Du har sterk fokus på bunnlinjen og overvåker finansielle nøkkeltall og risiko ,"['sterk', 'fokus', 'bunnlinj', 'overvåk', 'finansiell', 'nøkkeltall', 'risiko']",0
9628802,2017-09-01,Ledere,Kontaktinformasjon ,['kontaktinformasjon'],0
9628802,2017-09-01,Ledere, september ,['septemb'],0
9628802,2017-09-01,Ledere,Søknadsfrist ,['søknadsfrist'],0
9628802,2017-09-01,Ledere,En stor del av Husbankens kundekontakt skjer gjennom regionkontorene som med sin lokalkunnskap er en viktig samarbeidspartner for kommuner og byggebransjen i sine fylker ,"['stor', 'del', 'husbank', 'kundekontakt', 'skjer', 'gjennom', 'regionkontor', 'lokalkunnskap', 'vikt', 'samarbeidspartn', 'kommun', 'byggebransj', 'fylk']",0
9628802,2017-09-01,Ledere,Presentasjon av stillingen ,"['presentasjon', 'stilling']",0
9628802,2017-09-01,Ledere,Stillingsident ,['stillingsident'],0
9628802,2017-09-01,Ledere,nr ,['nr'],0
9628802,2017-09-01,Ledere,Org ,['org'],0
9640242,2017-09-22,Ledere,eller ,['ell'],0
9640242,2017-09-22,Ledere,Overrein på telefon ,"['overrein', 'telefon']",0
9640242,2017-09-22,Ledere,For nærmere informasjon ,"['nærmer', 'informasjon']",0
9640242,2017-09-22,Ledere,og forsikringsordninger ,['forsikringsordning'],0
9640242,2017-09-22,Ledere,Gode pensjons ,"['god', 'pensjon']",0
9640242,2017-09-22,Ledere,Lønn etter avtale ,"['lønn', 'avtal']",0
9628802,2017-09-01,Ledere,Nærhet til og kunnskap om kommunene og de lokale utfordringene er en forutsetning for at Husbanken skal kunne bidra til gode resultater ,"['nær', 'kunnskap', 'kommun', 'lokal', 'utfordring', 'forutsetning', 'husbank', 'kunn', 'bidr', 'god', 'resultat']",0
9640242,2017-09-22,Ledere,Utfordrende arbeidsoppgaver med gode muligheter for personlig og faglig utvikling ,"['utfordr', 'arbeidsoppgav', 'god', 'mul', 'person', 'fag', 'utvikling']",0
9640242,2017-09-22,Ledere,Stillingen rapporterer til markedsdirektør ,"['stilling', 'rapporter', 'markedsdirektør']",0
9640242,2017-09-22,Ledere,Det må påregnes en del reisevirksomhet ,"['må', 'påregn', 'del', 'reisevirksom']",0
9640242,2017-09-22,Ledere,eller sivilingeniørkompetanse ,"['ell', 'sivilingeniørkompetans']",0
9640242,2017-09-22,Ledere,Kvalifikasjoner og egenskaper ,"['kvalifikasjon', 'egenskap']",0
9640242,2017-09-22,Ledere,rådgivning og assistanse til betongprodusenter ,"['rådgivning', 'assistans', 'betongprodusent']",0
9640242,2017-09-22,Ledere,oppfølging av landverts transport og kontakt med transportører ,"['oppfølging', 'landvert', 'transport', 'kontakt', 'transportør']",0
9640242,2017-09-22,Ledere,utarbeide salgsprognoser ,"['utarbeid', 'salgsprognos']",0
9640242,2017-09-22,Ledere,og ansvarsområde ,['ansvarsområd'],0
9640242,2017-09-22,Ledere,Arbeids ,['arbeid'],0
9640242,2017-09-22,Ledere,Til markedsavdelingen i Norcem søkes ,"['markedsavdeling', 'norcem', 'søk']",0
9640242,2017-09-22,Ledere,Les mer om oss på ,"['les', 'mer']",0
9640242,2017-09-22,Ledere,Vi kan tilby ,['tilby'],0
9618037,2017-08-11,Ledere,Vi kan tilby deg ,['tilby'],0
9628802,2017-09-01,Ledere,Som leder for ,['led'],0
9628802,2017-09-01,Ledere,Personal ,['personal'],0
9628802,2017-09-01,Ledere,Alle henvendelser til Assessit AS behandles konfidensielt også overfor oppdragsgiver i innledende fase ,"['all', 'henvend', 'assessit', 'as', 'behandl', 'konfidensielt', 'overfor', 'oppdragsgiv', 'innled', 'fas']",0
9628802,2017-09-01,Ledere,eller ,['ell'],0
9628802,2017-09-01,Ledere,tlf ,['tlf'],0
9628802,2017-09-01,Ledere,For nærmere informasjon om stillingen og ønske om en uforpliktende og konfidensiell samtale kontakt Assessit AS ved ,"['nærmer', 'informasjon', 'stilling', 'ønsk', 'uforplikt', 'konfidensiell', 'samtal', 'kontakt', 'assessit', 'as']",0
9628802,2017-09-01,Ledere,I de tilfeller vi ikke finner tilstrekkelig begrunnelse for å bli unntatt offentlighet vil vi ta kontakt tilbake ,"['tilfell', 'ikk', 'finn', 'tilstrekk', 'begrunn', 'unntatt', 'offent', 'ta', 'kontakt', 'tilbak']",0
9628802,2017-09-01,Ledere,Søkere som ønsker at søknaden blir behandlet konfidensielt bes opplyse om dette og grunngi dette særskilt i søknaden ,"['søker', 'ønsk', 'søknad', 'behandl', 'konfidensielt', 'bes', 'opplys', 'dett', 'grunngi', 'dett', 'særskilt', 'søknad']",0
9628802,2017-09-01,Ledere,Vi gjør oppmerksom på at det vil bli utarbeidet en offentlig søkerliste etter at søknadsfristen er ute ,"['gjør', 'oppmerksom', 'utarbeid', 'offent', 'søkerlist', 'søknadsfrist', 'ute']",0
9628802,2017-09-01,Ledere,bedrift og det vil bli tilrettelagt for søkere med nedsatt funksjonsevne ,"['bedrift', 'tilrettelagt', 'søker', 'nedsatt', 'funksjonsevn']",0
9628802,2017-09-01,Ledere,Husbanken er en IA ,"['husbank', 'ia']",0
9628802,2017-09-01,Ledere,og kjønnssammensetning og rekruttere personer med innvandrerbakgrunn ,"['kjønnssammensetning', 'rekrutter', 'person', 'innvandrerbakgrunn']",0
9628802,2017-09-01,Ledere,Det er derfor et personalpolitisk mål å oppnå en balansert alders ,"['derfor', 'personalpolitisk', 'mål', 'oppnå', 'balanser', 'ald']",0
9628802,2017-09-01,Ledere,vil du få en sentral samfunnsrolle i fremtidens utvikling av regionens boligpolitikk samt bli en del av Husbankens sentrale ledergruppe ,"['få', 'sentral', 'samfunnsroll', 'fremtid', 'utvikling', 'region', 'boligpolitikk', 'samt', 'del', 'husbank', 'sentral', 'ledergrupp']",0
9628802,2017-09-01,Ledere,Den statlige arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen ,"['stat', 'arbeidsstyrk', 'størst', 'mul', 'grad', 'gjenspeil', 'mangfold', 'befolkning']",0
9628802,2017-09-01,Ledere,Medlemskap i Statens pensjonskasse ,"['medlemskap', 'stat', 'pensjonskass']",0
9628802,2017-09-01,Ledere,år ,['år'],0
9628802,2017-09-01,Ledere, pr ,['pr'],0
9628802,2017-09-01,Ledere,Fast stilling som direktør med lønnsspenn kr ,"['fast', 'stilling', 'direktør', 'lønnsspenn', 'kr']",0
9628802,2017-09-01,Ledere,no ,[],0
9628802,2017-09-01,Ledere,husbanken ,['husbank'],0
