Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9577852,2017-05-15,Bygg og anlegg,De kan derfor være med på akkordlag ,"['derfor', 'vær', 'akkordlag']",0
9577852,2017-05-15,Bygg og anlegg,Alle som skal være med på dette må være villig til å være organisert ,"['all', 'vær', 'dett', 'må', 'vær', 'vær', 'organiser']",0
9577852,2017-05-15,Bygg og anlegg,Personell som ønsker å være med på dette vil kunne få muligheten til å være med i et firma som er i ferd med å inngå tariffavtale ,"['personell', 'ønsk', 'vær', 'dett', 'kunn', 'få', 'mul', 'vær', 'firm', 'ferd', 'inngå', 'tariffavtal']",0
9621442,2017-08-18,Bygg og anlegg,eller ,['ell'],0
9577852,2017-05-15,Bygg og anlegg,Dette er jobber for de som bor og pendler inn til Trondheim hver dag ,"['dett', 'jobb', 'bor', 'pendl', 'trondheim', 'dag']",0
9621442,2017-08-18,Bygg og anlegg,Omsetningen er milliarder kroner og halvparten av de medarbeiderne eier aksjer i selskapet ,"['omsetning', 'milliard', 'kron', 'halvpart', 'medarbeidern', 'eier', 'aksj', 'selskap']",0
9577852,2017-05-15,Bygg og anlegg,Det vil ikke bli mulighet for andre arbeidstider eller avtale ,"['ikk', 'mul', 'andr', 'arbeidstid', 'ell', 'avtal']",0
9577852,2017-05-15,Bygg og anlegg,Arbeidstid vil være fra ,"['arbeidstid', 'vær']",0
9577852,2017-05-15,Bygg og anlegg,Vi forventer at våre medarbeidere bor i Trondheim eller nabokommunene ,"['forvent', 'medarbeider', 'bor', 'trondheim', 'ell', 'nabokommun']",0
9621442,2017-08-18,Bygg og anlegg,Veidekke er en av Skandinavias største entreprenører og eiendomsutviklere ,"['veidekk', 'skandinavi', 'størst', 'entreprenør', 'eiendomsutvikler']",0
9621442,2017-08-18,Bygg og anlegg,Selskapet utfører alle typer bygg ,"['selskap', 'utfør', 'all', 'typ', 'bygg']",0
9577852,2017-05-15,Bygg og anlegg,AS er i ferd med å bygge opp betonglag som kan gjennomføre større prosjekter i Trondheimsområdet ,"['as', 'ferd', 'bygg', 'betonglag', 'gjennomfør', 'størr', 'prosjekt', 'trondheimsområd']",0
9577852,2017-05-15,Bygg og anlegg,Vi søker betongarbeidere og formenn til større prosjekter i Trondheim ,"['søk', 'betongarbeider', 'formenn', 'størr', 'prosjekt', 'trondheim']",0
9549961,2017-03-22,Bygg og anlegg,SØK JOBBEN HER ,"['søk', 'jobb']",0
9549961,2017-03-22,Bygg og anlegg,Svennebrev ,['svennebrev'],0
9621442,2017-08-18,Bygg og anlegg,Involvering og lokalkunnskap kjennetegner virksomheten ,"['involvering', 'lokalkunnskap', 'kjennetegn', 'virksom']",0
9549961,2017-03-22,Bygg og anlegg,Kvalifikasjoner Fag ,"['kvalifikasjon', 'fag']",0
9549961,2017-03-22,Bygg og anlegg,Søknad med CV og referanser sendes ,"['søknad', 'cv', 'referans', 'send']",0
9577852,2017-05-15,Bygg og anlegg, mandag til fredag ,"['mandag', 'fredag']",0
9683000,2017-12-06,Bygg og anlegg,Aktuelle kandidater vil fortløpende bli kontaktet for en uforpliktende prat ,"['aktuell', 'kandidat', 'fortløp', 'kontakt', 'uforplikt', 'prat']",0
9683000,2017-12-06,Bygg og anlegg,no ,[],0
9683000,2017-12-06,Bygg og anlegg,bygg ,['bygg'],0
9618799,2017-08-14,Bygg og anlegg,If you have experience in this field we welcome you to send your CV and references to ,"['if', 'you', 'hav', 'experienc', 'in', 'this', 'field', 'we', 'welcom', 'you', 'to', 'send', 'your', 'cv', 'and', 'referenc', 'to']",0
9554702,2017-03-29,Bygg og anlegg,Lønn Tariff ,"['lønn', 'tariff']",0
9554702,2017-03-29,Bygg og anlegg,Sted Gauldal ,"['sted', 'gauldal']",0
9554702,2017-03-29,Bygg og anlegg,Last opp din CV der det står Søk på stillingen ,"['last', 'cv', 'står', 'søk', 'stilling']",0
9554702,2017-03-29,Bygg og anlegg,på ,[],0
9554702,2017-03-29,Bygg og anlegg,ellet ,['ell'],0
9554702,2017-03-29,Bygg og anlegg,For mer info kontakt Kjell E Solem på ,"['mer', 'info', 'kontakt', 'kjell', 'e', 'solem']",0
9554702,2017-03-29,Bygg og anlegg,Muligheter for fast ansettelse ,"['mul', 'fast', 'ansett']",0
9554702,2017-03-29,Bygg og anlegg,Grundig opplæring ,"['grund', 'opplæring']",0
