Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9565035,2017-04-21,Butikk- og salgsarbeid,er blant Norges eldste og mest anerkjente handelsbedrifter ,"['blant', 'norg', 'eldst', 'mest', 'anerkjent', 'handelsbedrift']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Opplæring og oppfølging ,"['opplæring', 'oppfølging']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Karrieremuligheter ,['karrieremu'],0
9577374,2017-05-12,Butikk- og salgsarbeid,Fast og forutsigbar turnus vaktplan ,"['fast', 'forutsigb', 'turnus', 'vaktplan']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Gode lønnsvilkår ,"['god', 'lønnsvilkår']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Trivelig arbeidsplass blant hyggelige kolleger ,"['triv', 'arbeidsplass', 'blant', 'hygg', 'kol']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Har du lyst på en spennende og variert jobb i et friskt og til tider hektisk miljø ,"['lyst', 'spenn', 'varier', 'jobb', 'friskt', 'tid', 'hektisk', 'miljø']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Send oss en søknad i dag ,"['send', 'søknad', 'dag']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Spørsmål vedr ,"['spørsmål', 'vedr']",0
9577374,2017-05-12,Butikk- og salgsarbeid,stillingen kan rettes Trude på Mørkved tlf ,"['stilling', 'rett', 'trud', 'mørkved', 'tlf']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Søknad med CV og attester sendes til ,"['søknad', 'cv', 'attest', 'send']",0
9577374,2017-05-12,Butikk- og salgsarbeid,og merkes med nattevakt ,"['merk', 'nattevakt']",0
9577374,2017-05-12,Butikk- og salgsarbeid, i emnefeltet ,['emnefelt'],0
9577374,2017-05-12,Butikk- og salgsarbeid,Stillingene er ledig fra juli ,"['stilling', 'led', 'juli']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Søknadsfrist ,['søknadsfrist'],0
9574903,2017-05-09,Butikk- og salgsarbeid,Har du lyst og jobbe sammens med oss har du muligheter nå ,"['lyst', 'jobb', 'samm', 'mul']",0
9574903,2017-05-09,Butikk- og salgsarbeid,Du må bli år før ,"['må', 'år']",0
9574903,2017-05-09,Butikk- og salgsarbeid,Vi har bruk for hjelp i butikken i sommer og ettermiddag kveld og helg til høsten og ellers ved behov ,"['bruk', 'hjelp', 'butikk', 'somm', 'ettermiddag', 'kveld', 'helg', 'høst', 'ell', 'behov']",0
9574903,2017-05-09,Butikk- og salgsarbeid,Stillingen passer for en skole elev ,"['stilling', 'pass', 'skol', 'elev']",0
9574903,2017-05-09,Butikk- og salgsarbeid,Lever en søknad med CV snarest ,"['lev', 'søknad', 'cv', 'snarest']",0
9574903,2017-05-09,Butikk- og salgsarbeid,pr post eller på mail ,"['pr', 'post', 'ell', 'mail']",0
9574903,2017-05-09,Butikk- og salgsarbeid,Sølvi ,['sølvi'],0
9574903,2017-05-09,Butikk- og salgsarbeid,Oddvar,['oddv'],0
9667663,2017-11-09,Butikk- og salgsarbeid,i Rana ,['ran'],0
9577374,2017-05-12,Butikk- og salgsarbeid,Personlig utvikling ,"['person', 'utvikling']",0
9667663,2017-11-09,Butikk- og salgsarbeid,Du drives av salgsresultater trigges av utfordringer trives med aktivt salg aktiv markedsføring og markedsansvar ,"['driv', 'salgsresultat', 'trigg', 'utfordring', 'triv', 'aktiv', 'salg', 'aktiv', 'markedsføring', 'markedsansv']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Interessant stilling i et hektisk og trivelig miljø ,"['interessant', 'stilling', 'hektisk', 'triv', 'miljø']",0
9577374,2017-05-12,Butikk- og salgsarbeid,Butikkerfaring ,['butikkerfaring'],0
9581499,2017-05-22,Butikk- og salgsarbeid,cecilie bang ,"['cecili', 'bang']",0
9581499,2017-05-22,Butikk- og salgsarbeid,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9576824,2017-05-12,Butikk- og salgsarbeid,REMA er Norges ledende dagligvarekjede og en av landets sterkeste merkevarer ,"['rem', 'norg', 'led', 'dagligvarekj', 'land', 'sterkest', 'merkevar']",0
9576824,2017-05-12,Butikk- og salgsarbeid,Siden har REMA jobbet for å kunne tilby kunder over hele landet et godt valgt utvalg av dagligvarer av god kvalitet til laveste pris solgt og produsert på en ansvarlig måte ,"['sid', 'rem', 'jobb', 'kunn', 'tilby', 'kund', 'hel', 'land', 'godt', 'valgt', 'utvalg', 'dagligvar', 'god', 'kvalit', 'lavest', 'pris', 'solgt', 'produser', 'ansvar', 'måt']",0
9576824,2017-05-12,Butikk- og salgsarbeid,Ved å ha hyggelige og dyktige mennesker med riktige holdninger og fokus på å jobbe med de rette tingene har REMA lykkes med å skape en solid virksomhet som er lønnsom ikke bare for sine kjøpmenn og for bedriften ,"['hygg', 'dykt', 'mennesk', 'rikt', 'holdning', 'fokus', 'jobb', 'rett', 'ting', 'rem', 'lykk', 'skap', 'solid', 'virksom', 'lønnsom', 'ikk', 'bar', 'kjøpmenn', 'bedrift']",0
9576824,2017-05-12,Butikk- og salgsarbeid,men også for kundene ,['kund'],0
9576824,2017-05-12,Butikk- og salgsarbeid,Varepåfylling ,['varepåfylling'],0
9576824,2017-05-12,Butikk- og salgsarbeid,Vareeksponering ,['vareeksponering'],0
9576824,2017-05-12,Butikk- og salgsarbeid,Ønskede egenskaper ,"['ønsk', 'egenskap']",0
9576824,2017-05-12,Butikk- og salgsarbeid,Vi tilbyr ,['tilbyr'],0
9576824,2017-05-12,Butikk- og salgsarbeid,I REMA er mulighetene mange for mennesker som tør å gi av seg selv er positive og selvstendige ,"['rem', 'mul', 'mang', 'mennesk', 'tør', 'gi', 'positiv', 'selvstend']",0
