Date,Week,erfaring,utdanning
2015-05-12,123.0,12.658227848101266,12.658227848101266
2015-05-19,124.0,9.950248756218905,14.925373134328359
2015-05-26,125.0,30.76923076923077,0.0
2015-06-02,126.0,23.25581395348837,5.813953488372093
2015-06-09,127.0,45.45454545454545,0.0
2015-06-16,128.0,14.285714285714285,14.285714285714285
2015-06-23,129.0,20.408163265306122,0.0
2015-06-30,130.0,30.303030303030305,15.151515151515152
2015-07-07,131.0,0.0,0.0
2015-07-14,132.0,0.0,0.0
2015-07-21,133.0,0.0,0.0
2015-07-28,134.0,48.19277108433735,18.072289156626507
2015-08-04,135.0,11.11111111111111,11.11111111111111
2015-08-11,136.0,0.0,0.0
2015-08-18,137.0,31.578947368421055,0.0
2015-08-25,138.0,0.0,0.0
2015-09-01,139.0,0.0,0.0
2015-09-08,140.0,6.666666666666667,0.0
2015-09-15,141.0,38.46153846153847,0.0
2015-09-22,142.0,26.31578947368421,13.157894736842104
2015-09-29,143.0,25.0,0.0
2015-10-06,144.0,11.627906976744185,11.627906976744185
2015-10-13,145.0,0.0,0.0
2015-10-20,146.0,8.264462809917356,0.0
2015-10-27,147.0,13.698630136986301,0.0
2015-11-03,148.0,38.46153846153847,0.0
2015-11-10,149.0,0.0,0.0
2015-11-17,150.0,0.0,0.0
2015-11-24,151.0,157.89473684210526,0.0
2015-12-01,152.0,0.0,0.0
2015-12-08,153.0,6.896551724137931,0.0
2015-12-15,154.0,68.70229007633588,7.633587786259541
2015-12-22,155.0,35.714285714285715,71.42857142857143
2015-12-29,156.0,47.61904761904761,15.873015873015872
2016-01-05,157.0,53.763440860215056,21.505376344086024
2016-01-12,158.0,22.3463687150838,22.3463687150838
2016-01-19,159.0,0.0,0.0
2016-01-26,160.0,14.925373134328359,0.0
2016-02-02,161.0,26.058631921824105,13.029315960912053
2016-02-09,162.0,25.64102564102564,10.256410256410257
2016-02-16,163.0,7.518796992481203,15.037593984962406
2016-02-23,164.0,12.658227848101266,4.219409282700422
2016-03-01,165.0,19.230769230769234,0.0
2016-03-08,166.0,22.831050228310502,4.5662100456621
2016-03-15,167.0,61.72839506172839,0.0
2016-03-22,168.0,0.0,0.0
2016-03-29,169.0,22.727272727272727,0.0
2016-04-05,170.0,27.027027027027028,0.0
2016-04-12,171.0,0.0,9.25925925925926
2016-04-19,172.0,12.048192771084338,6.024096385542169
2016-04-26,173.0,15.384615384615385,0.0
2016-05-03,174.0,26.041666666666668,15.625
2016-05-10,175.0,29.41176470588235,29.41176470588235
2016-05-17,176.0,30.612244897959183,20.408163265306122
2016-05-24,177.0,0.0,0.0
2016-05-31,178.0,50.561797752808985,5.617977528089887
2016-06-07,179.0,28.985507246376812,14.492753623188406
2016-06-14,180.0,66.66666666666667,0.0
2016-06-21,181.0,0.0,0.0
2016-06-28,182.0,31.25,15.625
2016-07-05,183.0,10.81081081081081,0.0
2016-07-12,184.0,31.25,0.0
2016-07-19,185.0,0.0,0.0
2016-07-26,186.0,0.0,50.0
2016-08-02,187.0,35.714285714285715,0.0
2016-08-09,188.0,0.0,0.0
2016-08-16,189.0,14.492753623188406,14.492753623188406
2016-08-23,190.0,8.771929824561402,0.0
2016-08-30,191.0,15.706806282722512,0.0
2016-09-06,192.0,29.41176470588235,9.803921568627452
2016-09-13,193.0,43.47826086956522,0.0
2016-09-20,194.0,0.0,0.0
2016-09-27,195.0,38.16793893129771,7.633587786259541
2016-10-04,196.0,0.0,0.0
2016-10-11,197.0,0.0,0.0
2016-10-18,198.0,0.0,0.0
2016-10-25,199.0,47.61904761904761,11.904761904761903
2016-11-01,200.0,20.408163265306122,0.0
2016-11-08,201.0,7.462686567164179,0.0
2016-11-15,202.0,63.82978723404255,35.46099290780142
2016-11-22,203.0,30.303030303030305,20.202020202020204
2016-11-29,204.0,25.64102564102564,0.0
2016-12-06,205.0,42.25352112676056,0.0
2016-12-13,206.0,34.883720930232556,0.0
2016-12-20,207.0,17.857142857142858,0.0
