Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9566590,2017-04-25,Serviceyrker og annet arbeid,no eller finn ,"['ell', 'finn']",0
9566590,2017-04-25,Serviceyrker og annet arbeid,no ,[],0
9605658,2017-07-05,Serviceyrker og annet arbeid,Kvalifikasjoner ,['kvalifikasjon'],0
9605658,2017-07-05,Serviceyrker og annet arbeid,Måle og følge opp kvaliteten på kjøpte tjenester ,"['mål', 'følg', 'kvalitet', 'kjøpt', 'tjenest']",0
9566590,2017-04-25,Serviceyrker og annet arbeid,Har du spørsmål om stillingen kontakt driftsleder ,"['spørsmål', 'stilling', 'kontakt', 'driftsled']",0
9587076,2017-05-31,Serviceyrker og annet arbeid,Film ,['film'],0
9605658,2017-07-05,Serviceyrker og annet arbeid,Integrere digital kommunikasjon i mobilitetstilbudet ,"['integrer', 'digital', 'kommunikasjon', 'mobilitetstilbud']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Samle et spekter av transporttjenester i en felles portal ,"['saml', 'spekt', 'transporttjenest', 'fell', 'portal']",0
9529583,2017-02-15,Serviceyrker og annet arbeid,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9604052,2017-07-03,Serviceyrker og annet arbeid,Vi har følgende ledige renholderstillinger ,"['følg', 'led', 'renholderstilling']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Utforme mandat for anbud på kollektivtransport i fylket ,"['utform', 'mandat', 'anbud', 'kollektivtransport', 'fylk']",0
9505131,2017-01-01,Serviceyrker og annet arbeid,De fleste oppdragene har teknisk innhold ,"['flest', 'oppdrag', 'teknisk', 'innhold']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Lede seksjonens ca ansatte i Trondheim og Steinkjer ,"['led', 'seksjon', 'ca', 'ansatt', 'trondheim', 'steinkj']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Arbeidsoppgaver ,['arbeidsoppgav'],0
9605658,2017-07-05,Serviceyrker og annet arbeid,Fast oppmøtested kan være enten Steinkjer eller Trondheim men det må påregnes en del reising mellom de to lokasjonene ,"['fast', 'oppmøtested', 'vær', 'ent', 'steinkj', 'ell', 'trondheim', 'må', 'påregn', 'del', 'reising', 'to', 'lokasjon']",0
9605658,2017-07-05,Serviceyrker og annet arbeid,Seksjonsleder for Mobilitet vil ha ansvaret for fylkeskommunens oppfølging av både AtB Miljøpakken og fylkeskommunens innsats i utbygging av digital infrastruktur ,"['seksjonsled', 'mobilit', 'ansvar', 'fylkeskommun', 'oppfølging', 'båd', 'atb', 'miljøpakk', 'fylkeskommun', 'innsat', 'utbygging', 'digital', 'infrastruktur']",0
9566590,2017-04-25,Serviceyrker og annet arbeid,mob ,['mob'],0
9605658,2017-07-05,Serviceyrker og annet arbeid,En viktig forutsetning er utbygging av fast og mobilt bredbånd ,"['vikt', 'forutsetning', 'utbygging', 'fast', 'mobilt', 'bredbånd']",0
9505131,2017-01-01,Serviceyrker og annet arbeid,Spørsmål om stillingene kan rettes til daglig leder ,"['spørsmål', 'stilling', 'rett', 'dag', 'led']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Videre bidra i virksomhetens kvalitets ,"['vider', 'bidr', 'virksom', 'kvalit']",0
9664999,2017-11-06,Serviceyrker og annet arbeid,Politi ,['politi'],0
9511356,2017-01-12,Serviceyrker og annet arbeid,og forbedringsarbeid og i utvikling av kunnskapsbasert praksis ,"['forbedringsarbeid', 'utvikling', 'kunnskapsbaser', 'praksis']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Stillingens hovedoppgaver er ,"['stilling', 'hovedoppgav']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Legge til rette for og være til stede ved konserter og andre arrangementer etter avtale ,"['legg', 'rett', 'vær', 'sted', 'konsert', 'andr', 'arrangement', 'avtal']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Stedlig brann ,"['sted', 'brann']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,interesse for kirkelige liv ,"['interess', 'kirk', 'liv']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,og sikkerhetsansvar ,['sikkerhetsansv'],0
9545528,2017-03-15,Serviceyrker og annet arbeid,Det må påregnes arbeidstid både på ettermiddag kveld og i helger ,"['må', 'påregn', 'arbeidstid', 'båd', 'ettermiddag', 'kveld', 'helg']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Ønskede kvalifikasjoner ,"['ønsk', 'kvalifikasjon']",0
9508008,2017-01-06,Serviceyrker og annet arbeid,En interessant stilling med gode muligheter for faglig og personlig utvikling ,"['interessant', 'stilling', 'god', 'mul', 'fag', 'person', 'utvikling']",0
9511356,2017-01-12,Serviceyrker og annet arbeid,Spennende faglige utfordringer ,"['spenn', 'fag', 'utfordring']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,og gudstjenesteliv ,['gudstjenesteliv'],0
9511356,2017-01-12,Serviceyrker og annet arbeid,Engasjerte medarbeidere med fagfokus ,"['engasjer', 'medarbeider', 'fagfokus']",0
9545528,2017-03-15,Serviceyrker og annet arbeid,Må ha personlige egenskaper som selvstendighet og evne til å se og prioritere oppgaver og tid ,"['må', 'person', 'egenskap', 'selvstend', 'evn', 'se', 'prioriter', 'oppgav', 'tid']",0
9664999,2017-11-06,Serviceyrker og annet arbeid,Mål ,['mål'],0
9511356,2017-01-12,Serviceyrker og annet arbeid,Deltakelse i virksomhetens utvidede ledergruppe ,"['deltak', 'virksom', 'utvid', 'ledergrupp']",0
9604052,2017-07-03,Serviceyrker og annet arbeid,Ven oppvekssenter vikarstilling fra ,"['ven', 'oppvekssent', 'vikarstilling']",0
9508008,2017-01-06,Serviceyrker og annet arbeid,Vi vil i tillegg kunne tilby en eierandel i firmaet for den rette personen ,"['tillegg', 'kunn', 'tilby', 'eierandel', 'firma', 'rett', 'person']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,Personlige egenskaper ,"['person', 'egenskap']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,medlemsskap i Den norske kirke ,"['medlemsskap', 'norsk', 'kirk']",0
9604052,2017-07-03,Serviceyrker og annet arbeid,Krokstadøra vikarstilling fra ,"['krokstadør', 'vikarstilling']",0
9664999,2017-11-06,Serviceyrker og annet arbeid,Stillingen avlønnes som politioverbetjent SKO i spennet ltr ,"['stilling', 'avlønn', 'politioverbetjent', 'sko', 'spenn', 'ltr']",0
9576331,2017-05-11,Serviceyrker og annet arbeid,søker må disponere egen bil ,"['søk', 'må', 'disponer', 'egen', 'bil']",0
9508008,2017-01-06,Serviceyrker og annet arbeid,Vi tilbyr ,['tilbyr'],0
9576331,2017-05-11,Serviceyrker og annet arbeid,gjerne ha noe byggteknisk kompetanse ,"['gjern', 'byggteknisk', 'kompetans']",0
9508008,2017-01-06,Serviceyrker og annet arbeid,For den rette søkeren vil du være med å påvirke bedriftens fremtid ,"['rett', 'søker', 'vær', 'påvirk', 'bedrift', 'fremtid']",0
